Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
130,129,180,123,7816.921629449703,178.000123183583,1076.184950583971,028,0,10,7092.086956521739,2206,356,465,288,62,164.2321224269057,2024-01-01,226,0,1515.7878267765045,0.0,3.849225025300418,84.49106358183933,27.702263663637957
131,122,180,126,7816.921629449703,178.000123183583,1076.184950583971,028,0,10,7092.086956521739,1772,375,445,257,62,180.0,2024-01-01,231,0,1515.7878267765045,0.0,2.7802885155287553,84.49106358183933,27.70326366363796
131,122,180,126,8059.491299259733,343.31037585230314,843.5727768687166,028,0,10,7279.608695652174,1772,375,445,257,62,330.54468967158834,2024-01-01,226,0,1515.7878267765045,0.0,2.12937134017982,84.49106358183933,27.704263663637956
128,125,201,133,8059.491299259733,343.31037585230314,843.5727768687166,028,0,10,7279.608695652174,2028,385,414,366,62,20.63128539541599,2024-01-01,222,0,1515.7878267765045,0.0,2.9704846509088716,84.49106358183933,27.705263663637957
131,112,202,117,8059.491299259733,343.31037585230314,843.5727768687166,028,0,10,7279.608695652174,2079,397,401,309,62,246.12236827890837,2024-01-01,220,0,1515.7878267765045,0.0,2.2900992289664193,84.49106358183933,27.70626366363796
129,125,205,119,8302.061074549549,508.62070051539234,623.1873497207796,028,0,10,7148.913043478261,2141,402,393,325,62,192.72962898701368,2024-01-01,228,0,1515.7878267765045,0.0,4.743445290732771,84.49106358183933,27.707263663637956
129,125,205,119,8302.061074549549,508.62070051539234,623.1873497207796,028,0,10,7148.913043478261,2141,402,393,325,62,150.54381520373113,2024-01-01,232,0,1515.7878267765045,0.0,2.129389677429683,84.49106358183933,27.70826366363796
132,104,214,109,8544.633447753824,554.6077328249272,417.644738255058,028,0,10,7342.347826086957,1886,407,380,245,62,150.5436277968404,2024-01-01,237,0,1515.7878267765045,0.0,2.1293936073788062,84.49106358183933,27.70926366363796
132,104,214,109,8544.633447753824,554.6077328249272,417.644738255058,028,0,10,7342.347826086957,1886,407,380,245,62,131.5187947816828,2024-01-01,238,0,1515.7878267765045,0.0,1.3989359159226948,84.49106358183933,27.710263663637956
132,99,219,99,8787.4126902319,554.5964352087857,212.44892311255458,028,0,10,6675.913043478261,1829,404,376,228,62,350.8334504227865,2024-01-01,239,0,1515.7878267765045,0.0,6.547766981520336,84.49106358183933,27.71126366363796
132,99,219,99,8787.4126902319,554.5964352087857,212.44892311255458,028,0,10,6675.913043478261,1829,404,376,228,62,159.36746375143466,2024-01-01,236,0,1515.7878267765045,0.0,2.970509024040996,84.49106358183933,27.71226366363796
130,98,211,106,9030.509431281009,528.7689899067254,7.253018123952619,028,0,10,6806.086956521739,2097,376,412,293,61,209.45730934834017,2024-01-01,236,0,1572.2939920425415,0.0,4.252960181621994,84.49106358183933,27.713263663637957
130,98,211,106,9030.509431281009,528.7689899067254,7.253018123952619,028,0,10,6806.086956521739,2097,376,412,293,61,197.8869337685673,2024-01-01,248,0,1572.2939920425415,0.0,6.790221533109757,84.49106358183933,27.71426366363796
130,98,211,106,9030.509431281009,528.7689899067254,7.253018123952619,028,0,10,6806.086956521739,2097,376,412,293,61,0.0,2024-01-01,248,0,1572.2939920425415,0.0,4.627367505919335,84.49106358183933,27.71526366363796
129,100,211,113,9273.898711910624,363.3874670197084,197.942976614764,028,0,10,6607.0,2098,374,414,309,61,293.87568758682903,2024-01-01,247,0,1572.2939920425415,0.0,6.841779771178503,84.49106358183933,27.716263663637957
131,96,213,112,9273.898711910624,363.3874670197084,197.942976614764,028,0,10,6607.0,1754,368,419,227,60,311.51698421868247,2024-01-01,238,0,1572.2939920425415,0.0,5.579353130306341,84.49106358183933,27.71726366363796
130,106,206,105,9517.558097628595,198.005871486902,402.7354992208071,028,0,10,6794.217391304348,2105,373,422,254,60,218.89934043110048,2024-01-01,243,0,1572.2939920425415,0.0,8.28413608431634,84.49106358183933,27.71826366363796
130,106,206,105,9517.558097628595,198.005871486902,402.7354992208071,005,0,10,6794.217391304348,2105,373,422,254,60,209.45862166034252,2024-01-01,248,0,1572.2939920425415,0.0,2.129440781696097,84.49106358183933,27.719263663637957
129,107,212,109,9761.467370207703,32.736241552184396,589.5285029202286,005,0,10,7126.695652173913,2127,371,417,287,60,253.55991643370535,2024-01-01,255,0,1572.2939920425415,0.0,3.2736412934780437,84.49106358183933,27.72026366363796
129,107,212,109,9761.467370207703,32.736241552184396,589.5285029202286,005,0,10,7126.695652173913,2127,371,417,287,60,311.51589763173365,2024-01-01,253,0,1572.2939920425415,0.0,5.579471904418177,84.49106358183933,27.72126366363796
132,116,222,102,10005.608263109407,132.5296509664648,776.3215879393239,005,0,10,7088.347826086957,2280,373,405,283,60,200.6342689339417,2024-01-01,255,0,1572.2939920425415,0.0,2.970542788821072,84.49106358183933,27.722263663637957
131,117,229,109,10005.608263109407,132.5296509664648,776.3215879393239,003,0,10,7088.347826086957,2125,366,405,286,60,311.5154629446299,2024-01-01,256,0,1572.2939920425415,0.0,4.190430113058378,84.49106358183933,27.72326366363796
131,122,230,104,10249.96423357621,9.008820949222361,963.1147541578551,003,0,10,6789.913043478261,2139,371,399,286,60,159.3654422023802,2024-01-01,252,0,1572.2939920425415,0.0,2.970548418273829,84.49106358183933,27.72426366363796
131,122,230,104,10249.96423357621,9.008820949222361,963.1147541578551,003,0,10,6789.913043478261,2139,371,399,286,60,90.0,2024-01-01,260,0,1572.2939920425415,0.0,3.1402196940304514,84.49106358183933,27.725263663637957
132,124,236,111,10249.96423357621,9.008820949222361,963.1147541578551,003,0,10,6789.913043478261,2188,373,391,257,59,131.51466594061426,2024-01-01,257,0,1572.2939920425415,0.0,6.962169478107042,84.49106358183933,27.72626366363796
132,124,236,111,10494.52026566007,156.2610126922505,1149.9080014570775,003,0,10,6945.913043478261,2188,373,391,257,59,117.97293228957258,2024-01-01,266,0,1572.2939920425415,0.0,5.911029098622524,84.49106358183933,27.72726366363796
130,124,231,122,10494.52026566007,156.2610126922505,1149.9080014570775,003,0,10,6945.913043478261,2374,369,400,312,59,246.126689533525,2024-01-01,272,0,1572.2939920425415,0.0,2.2904890613420337,84.49106358183933,27.728263663637957
130,124,231,122,10739.262699433164,266.45297388704813,1339.459098530933,003,0,10,6897.347826086957,2374,369,400,312,59,180.0,2024-01-01,271,0,1572.2939920425415,0.0,0.9274099368729609,84.49106358183933,27.72926366363796
132,132,247,113,10739.262699433164,266.45297388704813,1339.459098530933,003,0,10,6897.347826086957,2191,359,394,294,59,48.48642104464852,2024-01-01,268,0,1572.2939920425415,0.0,5.579725381019023,84.49106358183933,27.73026366363796
132,132,247,113,10984.179082446244,266.4475414431292,1531.0943656754223,003,0,10,7273.608695652174,2191,359,394,294,59,24.31852030220633,2024-01-01,272,0,1572.2939920425415,0.0,5.075681327797041,84.49106358183933,27.731263663637957
132,132,247,113,10984.179082446244,266.4475414431292,1531.0943656754223,003,0,10,7273.608695652174,2191,359,394,294,59,9.168271508361277,2024-01-01,264,0,1572.2939920425415,0.0,6.547798462685322,84.49106358183933,27.73226366363796
131,130,255,123,11229.258040145149,345.48169354304395,1656.024588085549,003,0,10,6725.608695652174,2349,348,397,301,58,209.46174766493635,2024-01-01,262,0,1572.2939920425415,0.0,4.253145588525339,84.49106358183933,27.73326366363796
131,125,254,133,11229.258040145149,345.48169354304395,1656.024588085549,003,0,10,6725.608695652174,2471,347,399,306,59,239.4561007633736,2024-01-01,266,0,1572.2939920425415,0.0,7.261103636803265,84.49106358183933,27.734263663637957
131,125,254,133,11229.258040145149,345.48169354304395,1656.024588085549,003,0,10,6725.608695652174,2471,347,399,306,59,216.9872198249163,2024-01-01,284,0,1572.2939920425415,0.0,10.336719045730508,84.49106358183933,27.73526366363796
131,125,254,133,11474.489162511009,422.3648650738599,1737.608925446736,003,0,10,6546.826086956522,2471,347,399,306,59,311.5119843713243,2024-01-01,291,0,1572.2939920425415,0.0,12.397446111814784,84.49106358183933,27.736263663637956
129,129,265,111,11474.489162511009,422.3648650738599,1737.608925446736,003,0,10,6546.826086956522,2453,345,390,306,58,224.67149923205315,2024-01-01,290,0,1572.2939920425415,0.0,10.320622737622354,84.49106358183933,27.737263663637957
129,129,265,111,11719.862904612393,598.7837239159587,1826.9010288332147,003,0,10,7133.347826086957,2453,345,390,306,58,216.98799196209984,2024-01-01,292,0,1572.2939920425415,0.0,3.479200707617724,84.49106358183933,27.73826366363796
131,132,249,112,11719.862904612393,598.7837239159587,1826.9010288332147,003,0,10,7133.347826086957,2140,340,411,297,58,270.0,2024-01-01,300,0,1572.2939920425415,0.0,7.295788550608662,84.49106358183933,27.739263663637956
131,132,249,112,11965.37049913557,678.4902497343106,1941.373298757192,003,0,10,7053.521739130435,2140,340,411,297,58,311.5109694269264,2024-01-01,292,0,1572.2939920425415,0.0,9.70219795006841,84.49106358183933,27.74026366363796
130,152,253,151,11965.37049913557,678.4902497343106,1941.373298757192,003,0,10,7053.521739130435,2363,342,404,308,58,305.30032144256495,2024-01-01,289,0,1572.2939920425415,0.0,6.393483503392846,84.49106358183933,27.74126366363796
130,152,253,151,12211.003879248094,737.4656934141557,2059.5376031371065,003,0,10,6999.913043478261,2363,342,404,308,58,125.9095190106853,2024-01-01,284,0,1572.2939920425415,0.0,13.950078952184496,84.49106358183933,27.742263663637956
129,171,254,154,12211.003879248094,737.4656934141557,2059.5376031371065,003,0,10,6999.913043478261,2394,339,406,308,58,125.2997702311705,2024-01-01,292,0,1572.2939920425415,0.0,6.393569655643309,84.49106358183933,27.74326366363796
129,171,254,154,12211.003879248094,737.4656934141557,2059.5376031371065,003,0,10,6999.913043478261,2394,339,406,308,58,180.0,2024-01-01,303,0,1572.2939920425415,0.0,13.648223385860728,84.49106358183933,27.74426366363796
124,174,255,131,12298.416302732814,866.5908842409704,2067.604789512383,003,0,10,7237.739130434783,2710,321,424,328,58,246.12998682707024,2024-01-01,310,0,1572.2939920425415,0.0,9.090966690527555,84.49106358183933,27.745263663637957
124,174,255,131,12298.416302732814,866.5908842409704,2067.604789512056,003,0,10,7237.739130434783,2710,321,424,328,58,197.8918854613715,2024-01-01,311,0,1572.2939920425415,0.0,6.790409189327029,84.49106358183933,27.74626366363796
123,176,254,141,12124.412727033987,1030.5652804930976,1942.7050510131971,003,0,10,7019.391304347826,2750,328,419,354,58,286.43623861038986,2024-01-01,316,0,1572.2939920425415,0.0,3.2743843512685813,84.49106358183933,27.74726366363796
123,176,254,141,12124.412727033987,1030.5652804930976,1942.7050510131971,003,0,10,7019.391304347826,2750,328,419,354,58,155.6781354738837,2024-01-01,332,0,1572.2939920425415,0.0,14.920708262523148,84.49106358183933,27.748263663637957
121,204,219,148,11953.047315231963,1195.7407872213494,1835.4545212161825,003,0,10,6680.391304347826,2870,340,441,373,57,147.56000708322463,2024-01-01,352,0,1572.2939920425415,0.0,17.060935872760833,84.49106358183933,27.74926366363796
122,181,253,143,11953.047315231963,1195.7407872213494,1835.4545212161825,003,0,10,6680.391304347826,2782,331,416,352,57,166.19889813945034,2024-01-01,390,0,1572.2939920425415,0.0,20.97618591363583,84.49106358183933,27.75026366363796
122,181,253,143,11784.435164729262,1360.9163652357684,1729.0563169119912,003,0,10,6741.521739130435,2782,331,416,352,57,224.08460152591294,2024-01-01,420,0,1572.2939920425415,0.0,17.510553873157495,84.49106358183933,27.751263663637957
121,183,250,159,11784.435164729262,1360.9163652357684,1729.0563169119912,003,0,10,6741.521739130435,2846,334,416,360,57,298.3103311065842,2024-01-01,400,0,1572.2939920425415,0.0,25.541774883531588,84.49106358183933,27.75226366363796
121,183,250,159,11784.435164729262,1360.9163652357684,1729.0563169119912,003,0,10,6741.521739130435,2846,334,416,360,57,277.205276151705,2024-01-01,379,0,1572.2939920425415,0.0,14.47367942971784,84.49106358183933,27.75326366363796
120,181,251,135,11618.6961502705,1526.0920143992364,1623.5936275222543,003,0,10,6674.826086956522,2797,326,422,312,57,270.0,2024-01-01,367,0,1572.2939920425415,0.0,15.3433974253481,84.49106358183933,27.754263663637957
120,181,251,135,11618.6961502705,1526.0920143992364,1623.5936275222543,003,0,10,6674.826086956522,2797,326,422,312,57,202.33845676956582,2024-01-01,404,0,1572.2939920425415,0.0,21.057965200818398,84.49106358183933,27.75526366363796
123,179,252,140,11455.954980893124,1469.249252099732,1541.8608961876178,003,0,10,6884.869565217391,2519,320,428,308,57,289.4926537761916,2024-01-01,427,0,1572.2939920425415,0.0,21.211028497796296,84.49106358183933,27.75626366363796
123,179,252,140,11455.954980893124,1469.249252099732,1541.8608961876178,003,0,10,6884.869565217391,2519,320,428,308,57,303.5720985388586,2024-01-01,403,0,1572.2939920425415,0.0,23.706318102276857,84.49106358183933,27.757263663637957
120,194,236,142,11296.34123022965,1225.5834742163627,1497.4083472828756,003,0,10,6838.086956521739,2211,329,435,285,58,318.2625268114468,2024-01-01,370,0,1402.5138889551163,4.616876125335693,22.40032713116148,84.49106358183933,27.75826366363796
120,194,236,142,11296.34123022965,1225.5834742163627,1497.4083472828756,003,0,10,6838.086956521739,2211,329,435,285,58,260.85982545886696,2024-01-01,353,0,1402.5138889551163,4.616876125335693,11.519763632631825,84.49106358183933,27.75926366363796
121,187,226,145,11139.98933532716,984.3953755534269,1483.1939934849277,003,0,10,6756.391304347826,2394,336,439,307,57,154.15844422409816,2024-01-01,364,0,1402.5138889551163,4.616876125335693,7.176036363378745,84.49106358183933,27.760263663637957
121,187,226,145,11139.98933532716,984.3953755534269,1483.1939934849277,003,0,10,6756.391304347826,2394,336,439,307,57,116.8236985890075,2024-01-01,373,0,1402.5138889551163,4.616876125335693,16.01281797051533,84.49106358183933,27.76126366363796
121,179,209,151,11139.98933532716,984.3953755534269,1483.1939934849277,003,0,10,6756.391304347826,2319,349,442,323,58,136.71863489728952,2024-01-01,406,0,1402.5138889551163,4.616876125335693,21.813727003855224,84.49106358183933,27.76226366363796
121,179,209,151,10987.03855871963,748.0853805397179,1471.0178403204607,003,0,10,6793.739130434783,2319,349,442,323,58,168.0363634321308,2024-01-01,441,0,1402.5138889551163,4.616876125335693,14.82910876221453,84.49106358183933,27.763263663637957
120,179,215,146,10987.03855871963,748.0853805397179,1471.0178403204607,003,0,10,6793.739130434783,2237,350,434,320,57,270.0,2024-01-01,453,0,1402.5138889551163,4.616876125335693,1.0480464794433084,84.49106358183933,27.76426366363796
120,179,215,146,10837.632908106372,523.3043647328199,1484.3473257443807,003,0,10,6768.173913043478,2237,350,434,320,57,4.615063516931362,2024-01-01,431,0,1402.5138889551163,4.616876125335693,12.80934567959289,84.49106358183933,27.76526366363796
124,171,234,154,10837.632908106372,523.3043647328199,1484.3473257443807,003,0,10,6768.173913043478,2224,356,410,281,56,3.4039707861445976,2024-01-01,403,0,1402.5138889551163,4.616876125335693,17.124653419569377,84.49106358183933,27.766263663637957
123,160,265,153,10691.921007646557,333.1716604387589,1538.2779408846623,003,0,10,6594.0,2173,333,402,294,57,0.0,2024-01-01,362,0,1402.5138889551163,4.616876125335693,2.7802885155287553,84.49106358183933,27.76726366363796
123,160,265,153,10691.921007646557,333.1716604387589,1538.2779408846623,003,0,10,6594.0,2173,333,402,294,57,353.5520949611309,2024-01-01,360,0,1402.5138889551163,4.616876125335693,9.252671381861001,84.49106358183933,27.768263663637956
125,162,271,126,10550.055914627786,168.03654731400346,1623.067546859903,003,0,10,5943.0,1980,338,391,273,56,38.3479010657895,2024-01-01,318,0,1402.5138889551163,4.616876125335693,22.43169252478298,84.49106358183933,27.76926366363796
125,162,271,126,10550.055914627786,168.03654731400346,1623.067546859903,011,0,40,5943.0,1980,338,391,273,56,192.7367579363778,2024-01-01,306,0,1402.5138889551163,4.616876125335693,4.743578049927149,84.49106358183933,27.77026366363796
119,155,253,136,10550.055914627786,168.03654731400346,1623.067546859903,011,0,10,5943.0,2301,352,394,303,57,211.5593868662014,2024-01-01,348,0,1402.5138889551163,4.616876125335693,41.149786241867794,84.49106358183933,27.771263663637956
119,155,253,136,10412.194875109943,2.9013617246472827,1710.8731418920825,011,0,10,6310.130434782609,2301,352,394,303,57,331.52055848120597,2024-01-01,378,0,1402.5138889551163,4.616876125335693,24.721777041303262,84.49106358183933,27.77226366363796
124,153,259,133,10412.194875109943,2.9013617246472827,1710.8731418920825,011,2482,10,6310.130434782609,2148,352,389,276,57,301.7723581766867,2024-01-01,332,0,1402.5138889551163,4.616876125335693,23.28736669628508,84.49106358183933,27.77326366363796
124,153,259,133,10278.499012141527,162.23389619168546,1803.584554882638,011,2482,10,6061.913043478261,2148,352,389,276,57,142.06510679576743,2024-01-01,353,0,1402.5138889551163,4.616876125335693,30.761389647269528,84.49106358183933,27.774263663637957
118,161,256,158,10278.499012141527,162.23389619168546,1803.584554882638,011,2482,10,6061.913043478261,2353,352,392,280,57,123.18345813397833,2024-01-01,389,0,1402.5138889551163,4.616876125335693,26.69314894376031,84.49106358183933,27.77526366363796
118,161,256,158,10149.132940311667,360.94190335517567,1921.570990312217,011,2482,10,6414.521739130435,2353,352,392,280,57,184.96885931454236,2024-01-01,417,0,1402.5138889551163,4.616876125335693,22.902585259101908,84.49106358183933,27.77626366363796
116,180,217,163,10149.132940311667,360.94190335517567,1921.570990312217,011,2482,10,6414.521739130435,2785,347,436,312,57,228.49868066717875,2024-01-01,452,0,1402.5138889551163,4.616876125335693,16.338588655809925,84.49106358183933,27.777263663637957
115,181,218,157,10024.264300796423,554.2571113085856,1802.2859217530013,011,2482,10,5662.130434782609,2720,347,434,377,57,170.8279337872763,2024-01-01,467,0,1402.5138889551163,4.616876125335693,6.547867861220232,84.49106358183933,27.77826366363796
116,180,213,154,10024.264300796423,554.2571113085856,1802.2859217530013,011,2482,10,5662.130434782609,3127,350,437,348,57,54.70912470196414,2024-01-01,464,0,1402.5138889551163,4.616876125335693,24.147439100116983,84.49106358183933,27.77926366363796
116,180,213,154,10024.264300796423,554.2571113085856,1802.2859217530013,010,2482,10,5662.130434782609,3127,350,437,348,57,177.41136629262957,2024-01-01,475,0,1402.5138889551163,4.616876125335693,22.053246466772546,84.49106358183933,27.780263663637957
119,174,216,171,9904.063211696577,554.2457873338462,1586.785849455344,010,2482,10,6058.782608695652,2651,347,437,315,57,122.5774962436009,2024-01-01,515,0,1402.5138889551163,4.616876125335693,21.347286383753158,84.49106358183933,27.78126366363796
119,174,216,171,9904.063211696577,554.2457873338462,1586.785849455344,010,2482,10,6058.782608695652,2651,347,437,315,57,59.90136759195107,2024-01-01,498,0,1402.5138889551163,4.616876125335693,31.52110261826216,84.49106358183933,27.78226366363796
115,175,220,159,9788.701629414976,554.2344625091332,1371.2856821530831,010,2482,10,6209.217391304348,3111,352,428,307,57,112.21170335160663,2024-01-01,519,0,1402.5138889551163,4.616876125335693,27.196675105784024,84.49106358183933,27.783263663637957
117,172,221,158,9788.701629414976,554.2344625091332,1371.2856821530831,013,2482,10,6209.217391304348,2901,344,435,318,57,134.61902775183114,2024-01-01,571,0,1402.5138889551163,4.616876125335693,33.75697577243828,84.49106358183933,27.78426366363796
114,174,222,152,9678.352618080504,580.4252761966853,1155.7854199216526,013,2482,10,6129.434782608696,3083,333,444,325,57,128.52788016360722,2024-01-01,608,0,1402.5138889551163,4.616876125335693,35.056360207892254,84.49106358183933,27.78526366363796
114,174,222,152,9678.352618080504,580.4252761966853,1155.7854199216526,013,2482,10,6129.434782608696,3083,333,444,325,57,135.77392262763405,2024-01-01,663,0,1402.5138889551163,4.616876125335693,39.119266805340864,84.49106358183933,27.786263663637957
114,174,222,152,9573.18952566482,696.0068945648585,940.2850628385497,013,2482,10,6172.434782608696,3083,333,444,325,57,73.56947598800365,2024-01-01,696,0,1402.5138889551163,4.616876125335693,15.968588755322235,84.49106358183933,27.78726366363796
113,175,224,152,9573.18952566482,696.0068945648585,940.2850628385497,013,2482,10,6172.434782608696,2897,333,443,362,57,131.4984141733453,2024-01-01,709,0,1402.5138889551163,4.616876125335693,16.339475120569077,84.49106358183933,27.78826366363796
113,175,224,152,9573.18952566482,696.0068945648585,940.2850628385497,012,2482,10,6172.434782608696,2897,333,443,362,57,107.10370764686891,2024-01-01,714,0,1402.5138889551163,4.616876125335693,23.76535864008737,84.49106358183933,27.789263663637957
116,180,228,169,9473.385067404468,869.2395346643087,724.7846109800912,012,2482,10,5983.565217391304,2808,348,424,347,57,148.91556644181958,2024-01-01,758,0,1402.5138889551163,4.616876125335693,29.555774552621262,84.49106358183933,27.79026366363796
116,180,228,169,9473.385067404468,869.2395346643087,724.7846109800912,012,2482,10,5983.565217391304,2808,348,424,347,57,76.89480288314923,2024-01-01,802,0,1402.5138889551163,4.616876125335693,46.96095635221894,84.49106358183933,27.79126366363796
115,179,223,158,9379.110319504254,1072.5432288579323,509.284064424067,012,2482,10,5981.521739130435,2833,345,433,371,57,156.26974927005983,2024-01-01,819,0,1402.5138889551163,4.616876125335693,32.48012299549119,84.49106358183933,27.792263663637957
115,179,223,158,9379.110319504254,1072.5432288579323,509.284064424067,012,2482,10,5981.521739130435,2833,345,433,371,57,189.71898344243516,2024-01-01,905,0,1402.5138889551163,4.616876125335693,28.45658910649244,84.49106358183933,27.79326366363796
115,185,237,164,9290.533628757483,1291.7974249972792,293.78342324561464,012,2482,10,5608.782608695652,3293,301,462,370,56,161.75229606063914,2024-01-01,963,0,1402.5138889551163,4.616876125335693,22.248407792523725,84.49106358183933,27.79426366363796
114,186,238,163,9290.533628757483,1291.7974249972792,293.78342324561464,012,2482,10,5608.782608695652,3342,300,462,385,56,147.13923211184485,2024-01-01,989,0,1402.5138889551163,4.616876125335693,22.03309636824652,84.49106358183933,27.795263663637957
114,184,239,183,9207.819446683434,1520.1159033199206,78.28268752163865,012,2482,10,5653.391304347826,3270,293,467,382,56,69.76668879818202,2024-01-01,993,0,1402.5138889551163,4.616876125335693,13.1720341748892,84.49106358183933,27.79626366363796
114,184,239,183,9207.819446683434,1520.1159033199206,78.28268752163865,012,2482,20,5653.391304347826,3270,293,467,382,56,109.48588924094602,2024-01-01,997,0,1402.5138889551163,4.616876125335693,16.23392460939244,84.49106358183933,27.79726366363796
114,183,241,190,9207.819446683434,1520.1159033199206,78.28268752163865,012,2482,20,5653.391304347826,3045,294,465,381,56,57.71312244720237,2024-01-01,1001,0,1402.5138889551163,4.616876125335693,8.616246923872069,84.49106358183933,27.798263663637957
114,183,241,190,9131.127099918234,1392.008128089952,138.26767835427995,012,2482,10,6200.130434782609,3045,294,465,381,56,339.35241875046074,2024-01-01,992,0,1402.5138889551163,4.616876125335693,2.970802321505802,84.49106358183933,27.79926366363796
114,175,224,171,9131.127099918234,1392.008128089952,138.26767835427995,013,2482,10,6200.130434782609,3129,299,477,408,56,24.33213360522524,2024-01-01,960,0,1402.5138889551163,4.616876125335693,10.073985018179277,84.49106358183933,27.800263663637956
114,177,227,167,9060.609511836661,1226.8916303232284,355.59599913918686,013,2482,10,6793.260869565217,3110,300,474,400,56,58.39381939197939,2024-01-01,936,0,1402.5138889551163,4.616876125335693,26.299029842485414,84.49106358183933,27.80126366363796
115,187,218,168,9060.609511836661,1226.8916303232284,355.59599913918686,013,2482,10,6793.260869565217,2947,327,455,402,58,30.17376046992816,2024-01-01,904,0,1402.5138889551163,4.616876125335693,33.239690550388126,84.49106358183933,27.80226366363796
115,187,218,168,8996.411893560187,1061.7750591433717,572.8438192756242,013,2482,10,5925.173913043478,2947,327,455,402,58,29.47759663406095,2024-01-01,807,0,1390.8364355564117,5.247786045074463,29.154853684915373,84.49106358183933,27.803263663637956
115,187,218,168,8996.411893560187,1061.7750591433717,572.8438192756242,013,2482,10,5925.173913043478,2947,327,455,402,58,72.46816995874448,2024-01-01,806,0,1390.8364355564117,5.247786045074463,28.252655225296216,84.49106358183933,27.80426366363796
115,178,204,165,8938.670425471704,896.7086147743918,672.1191815160058,013,2482,10,6219.434782608696,3621,327,469,419,58,4.728853290446361,2024-01-01,733,0,1390.8364355564117,5.247786045074463,33.66224763705734,84.49106358183933,27.80526366363796
115,178,217,157,8938.670425471704,896.7086147743918,672.1191815160058,013,2482,10,6219.434782608696,2927,328,455,375,58,4.239805207747197,2024-01-01,665,0,1390.8364355564117,5.247786045074463,44.71682138677651,84.49106358183933,27.806263663637957
117,173,206,156,8938.670425471704,896.7086147743918,672.1191815160058,013,2482,10,6219.434782608696,3791,333,461,335,57,351.61141683406595,2024-01-01,562,0,1390.8364355564117,5.247786045074463,48.46830454985377,84.49106358183933,27.80726366363796
117,173,206,156,8887.510952924158,757.177075863864,559.0343466578505,010,2482,10,6483.695652173913,3791,333,461,335,57,124.23116403839195,2024-01-01,504,0,1390.8364355564117,5.247786045074463,29.921772039512064,84.49106358183933,27.80826366363796
116,177,210,161,8887.510952924158,757.177075863864,559.0343466578505,010,2482,30,6483.695652173913,4727,318,471,345,57,123.8252710346459,2024-01-01,555,0,1390.8364355564117,5.247786045074463,36.01721476190713,84.49106358183933,27.809263663637957
116,177,210,161,8843.047721829826,682.7652547873632,435.5613213885072,010,2482,20,6560.565217391304,4727,318,471,345,57,55.073890568416914,2024-01-01,572,0,1390.8364355564117,5.247786045074463,22.982735307441555,84.49106358183933,27.81026366363796
116,177,210,161,8843.047721829826,682.7652547873632,435.5613213885072,010,2482,10,6560.565217391304,4727,318,471,345,57,30.75481172870428,2024-01-01,529,0,1390.8364355564117,5.247786045074463,19.69237464867451,84.49106358183933,27.81126366363796
114,169,216,177,8805.382181052466,676.640592372155,299.2141778184834,010,2482,10,6586.739130434783,3649,291,493,358,56,35.73419818754804,2024-01-01,479,0,1390.8364355564117,5.247786045074463,23.688409350938482,84.49106358183933,27.812263663637957
118,173,215,158,8805.382181052466,676.640592372155,299.2141778184834,010,2482,10,6586.739130434783,4571,329,457,371,57,42.401976051814934,2024-01-01,455,0,1390.8364355564117,5.247786045074463,29.681719932400867,84.49106358183933,27.81326366363796
118,173,215,158,8774.601878855676,580.6787751493724,167.11247019159669,010,2482,10,6838.695652173913,4571,329,457,371,57,96.11919106273518,2024-01-01,433,0,1390.8364355564117,5.247786045074463,31.27606375365899,84.49106358183933,27.81426366363796
119,173,218,168,8774.601878855676,580.6787751493724,167.11247019159669,010,2482,20,6838.695652173913,4482,325,457,369,57,87.7977968482599,2024-01-01,434,0,1390.8364355564117,5.247786045074463,22.844170759473663,84.49106358183933,27.815263663637957
119,173,218,168,8774.601878855676,580.6787751493724,167.11247019159669,010,2482,10,6838.695652173913,4482,325,457,369,57,57.71735622285078,2024-01-01,423,0,1390.8364355564117,5.247786045074463,24.44800219400161,84.49106358183933,27.81626366363796
118,162,225,162,8750.779479977613,377.36053810890024,36.79163437682953,010,2482,10,6177.086956521739,5972,331,444,382,57,12.343845985626825,2024-01-01,360,0,1390.8364355564117,5.247786045074463,27.189401933760877,84.49106358183933,27.81726366363796
118,162,225,162,8750.779479977613,377.36053810890024,36.79163437682953,010,2482,10,6177.086956521739,5972,331,444,382,57,0.0,2024-01-01,306,0,1390.8364355564117,5.247786045074463,34.84077831561478,84.49106358183933,27.818263663637957
126,174,232,165,8733.971928127687,211.5551505561512,62.092119629280376,010,2482,10,4474.0,4413,325,443,382,57,351.9553759609796,2024-01-01,242,0,1390.8364355564117,5.247786045074463,21.423435615382868,84.49106358183933,27.81926366363796
126,174,232,165,8733.971928127687,211.5551505561512,62.092119629280376,010,2482,80,4474.0,4413,325,443,382,57,182.58958542921198,2024-01-01,239,0,1390.8364355564117,5.247786045074463,22.053261443237307,84.49106358183933,27.82026366363796
